file_id	chr1	chr2	chr3	chr4	chr5	chr6	chr7	chr8	chr9	chr10	chr11	chr12	chr13	chr14	chr15	chr16	chr17	chr18	chr19	chr20	chr21	chr22
6fc66855-1292-4194-8afa-92e315bb2dfe	unknown	0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	0	0	0	0	0	unknown	unknown	0	unknown	unknown	0
9e331542-23df-4f29-87bc-de8787921397	0	0	0	0	0	0	0	unknown	1	unknown	0	0	0	0	0	0	0	0	0	0	0	0
22fa5426-d1b1-4eed-aae5-7f9e977c3d06	0	0	0	0	0	0	unknown	unknown	unknown	0	0	0	0	0	0	unknown	0	0	0	unknown	0	0
14a44178-39dc-4da5-b5fd-c31797b83754	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
46d3402c-f0fd-4726-a092-f3dc21bc19a5	0	0	unknown	0	-1	unknown	unknown	unknown	unknown	-1	0	0	unknown	0	0	0	unknown	unknown	unknown	unknown	-1	0
c3c352b0-b927-45ae-b7d6-93a177b84d19	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
7dffdcc2-6110-42e8-a9ee-b34d3504cffb	0	0	unknown	1	-1	-1	0	1	unknown	-1	-1	-1	-1	-1	-1	0	unknown	-1	0	1	-1	0
57ba7c14-3d56-4c48-9fd6-9e9e5dc5cbb5	unknown	0	unknown	0	unknown	0	0	unknown	unknown	0	unknown	0	0	0	unknown	unknown	0	unknown	0	0	-1	0
469e3b5d-5183-468c-8037-9714ae649ccc	unknown	0	0	unknown	0	0	0	unknown	1	0	0	0	0	0	0	0	0	0	0	0	0	0
b9b818b9-4ced-4e07-867e-b75297eddb9e	unknown	0	unknown	0	0	0	0	unknown	unknown	0	0	0	-1	0	0	unknown	0	unknown	unknown	0	0	0
5136a8ad-535e-429f-8846-40de55b03d24	0	0	unknown	-1	unknown	unknown	unknown	unknown	-1	-1	unknown	0	0	1	unknown	0	-1	unknown	0	unknown	0	1
bfc583db-a39d-4631-b0f5-a390b59cd8ac	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
b1f64684-c219-4c7b-991d-9e71243e3a02	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
2cc8b90b-0eb6-4fd4-9fb7-a3162f2d88c0	0	0	unknown	0	unknown	0	0	unknown	unknown	unknown	0	unknown	0	0	0	0	unknown	unknown	0	0	0	0
73031819-f51e-47d8-b483-f4f4c13c1729	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
42baadad-ca6c-4b08-8ff5-c43271792f6c	unknown	unknown	unknown	0	unknown	unknown	unknown	unknown	0	0	unknown	0	-1	unknown	unknown	0	0	0	0	1	0	1
4c5dfa3a-81b8-4b8d-b272-3121c462a994	unknown	0	unknown	unknown	unknown	0	0	unknown	unknown	0	unknown	0	0	0	unknown	unknown	0	0	0	unknown	0	0
279e7dba-78dd-404e-a92b-cbf7f1248faf	0	0	unknown	unknown	0	-1	unknown	0	0	unknown	unknown	0	-1	0	0	0	0	0	unknown	0	0	0
63e8d455-a905-49dd-8d9c-fb46c34be796	unknown	0	unknown	0	unknown	0	0	0	unknown	0	0	unknown	0	0	0	0	0	0	0	0	0	0
1c4fba41-5f1d-4d7a-94b7-e727a0c6c57a	0	0	unknown	0	0	0	0	unknown	1	unknown	0	0	0	0	0	0	unknown	0	0	0	0	0
4d781b9f-c699-4fae-9f3f-59359190ae18	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
8f69fce4-ac8a-48fd-b3aa-d7e8efc79efc	unknown	unknown	unknown	-1	unknown	0	0	0	unknown	unknown	-1	0	-1	unknown	-1	unknown	0	0	unknown	0	-1	0
4b07813f-3fd7-42c4-b09d-48321bfbdf22	unknown	unknown	unknown	-1	unknown	-1	unknown	unknown	-1	-1	-1	unknown	0	unknown	-1	unknown	-1	unknown	unknown	0	-1	0
b1f6cda0-cccd-48b8-9f9c-d761ae4aa79d	0	0	unknown	0	unknown	0	0	unknown	unknown	0	unknown	0	unknown	0	-1	0	0	unknown	0	0	0	0
245fde4c-627b-4e49-8825-91e05801cd67	unknown	0	unknown	unknown	0	0	0	unknown	-1	unknown	0	0	0	0	0	unknown	unknown	-1	unknown	0	0	0
03e466ec-971c-44c9-b022-f1175e9eadf3	unknown	0	unknown	-1	-1	unknown	0	unknown	unknown	-1	unknown	unknown	-1	0	-1	-1	unknown	0	-1	unknown	-1	unknown
dc856833-d85e-4420-a432-a6114d9bab3d	-1	unknown	unknown	-1	unknown	-1	-1	1	1	0	-1	0	-1	0	-1	-1	-1	-1	0	1	0	-1
6b9c93c3-d959-4b98-84a9-ebf350ca6a87	unknown	unknown	unknown	0	-1	unknown	0	unknown	unknown	unknown	-1	-1	0	unknown	-1	0	0	unknown	0	0	-1	unknown
ed59800a-d2ae-49b5-9f96-b904ff8b81c8	0	0	0	0	0	0	0	1	1	0	unknown	0	0	0	0	0	0	0	0	0	0	0
ff9a2ccf-7367-4cf9-87d2-3d91bc7d33e3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
7d313de1-6730-4683-b52f-7ef2a1ea4095	unknown	0	unknown	0	unknown	0	0	unknown	1	0	unknown	0	0	1	unknown	0	unknown	unknown	0	unknown	0	1
9146a67a-c84d-45ee-a201-1f099cc84ccf	unknown	0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	-1	0	-1	1	-1	unknown	unknown	unknown	unknown	0	unknown	0
f3576ed3-6396-49cd-a733-c4bd90ea0294	unknown	unknown	unknown	-1	unknown	unknown	unknown	unknown	unknown	unknown	unknown	-1	-1	0	unknown	0	-1	unknown	unknown	unknown	-1	unknown
7699d24e-4240-4c5b-8d12-ffedcf31cc31	0	0	unknown	0	unknown	0	0	unknown	unknown	0	0	0	unknown	0	0	0	unknown	unknown	unknown	0	0	0
0143d3a6-5ca6-4a25-8b37-7b9565805dad	-1	0	unknown	-1	unknown	-1	unknown	unknown	unknown	-1	0	0	unknown	unknown	0	0	0	unknown	-1	1	-1	0
1deb29f7-c885-4a71-89b3-ff8a7bba789d	0	0	0	0	0	0	0	0	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0
52c7418e-37a1-48f9-8082-11142c36bced	0	0	unknown	unknown	0	0	0	unknown	unknown	unknown	0	unknown	1	0	0	0	0	unknown	0	0	0	0
decb6a0a-3428-4265-9051-1ff8fca4d71c	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
2b4e6aad-f924-4504-9f9c-98726ae3f4fd	0	0	unknown	-1	unknown	0	0	0	0	0	-1	0	-1	0	0	0	-1	-1	0	1	-1	0
b59052a1-2eb2-488c-9606-679a02a4197d	0	0	unknown	0	unknown	0	0	unknown	unknown	0	1	0	unknown	0	0	0	0	unknown	0	0	-1	-1
bb400b8b-98dc-4127-8c54-d6951bb3d532	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
627a45fe-0bd5-44f5-be76-00894faf4f2d	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
48de63b5-5159-4bea-ba6f-3986742fbcd4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
a979b32a-c205-493c-b824-475c295f649f	0	0	unknown	0	0	0	0	unknown	-1	0	0	0	-1	unknown	0	0	0	0	0	0	0	0
91217bde-62fe-4cc1-b6bd-7da7920a85c7	0	0	1	1	0	-1	0	1	0	0	1	1	1	unknown	0	unknown	1	1	1	1	1	-1
83afae81-bc66-4dca-99ca-1690810590f4	unknown	unknown	unknown	-1	unknown	unknown	0	unknown	-1	0	unknown	-1	-1	-1	-1	0	-1	-1	unknown	0	-1	-1
1d369d96-e3af-48a1-b7c8-3862902a5749	unknown	0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	0	unknown	unknown	-1	0	-1	0	0	-1	0	unknown	unknown	-1
8fbb764c-ceb4-422b-92d3-412472ee6edf	0	0	unknown	0	0	0	0	unknown	unknown	0	unknown	unknown	0	1	0	0	0	unknown	0	unknown	0	0
36513bd4-0767-4df2-a80d-f520c0d0d944	0	unknown	unknown	-1	0	0	unknown	0	-1	0	0	0	0	unknown	1	0	0	unknown	unknown	0	0	-1
83f24208-f051-49f7-ab21-80c4e68091c0	0	0	unknown	unknown	unknown	unknown	0	unknown	unknown	unknown	0	0	0	1	0	0	0	unknown	0	0	0	0
a0d2c7e2-950e-4728-a97b-57e3ec7eeaa2	0	0	unknown	0	unknown	0	0	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0
effb1c90-2716-4ed6-898e-0b5eeeb3de8d	unknown	unknown	unknown	-1	unknown	unknown	1	unknown	-1	-1	-1	-1	0	1	0	unknown	-1	-1	-1	unknown	-1	0
e64c271d-23e2-463d-9160-fd93cb1f80de	unknown	0	unknown	0	unknown	0	unknown	1	unknown	0	unknown	0	0	0	0	0	0	0	unknown	1	0	0
c257805f-df0f-4fb6-828d-01e21f5baaf4	0	0	0	0	unknown	unknown	0	unknown	0	0	unknown	0	0	0	unknown	0	0	0	0	0	0	0
3c1505ff-51c5-4c4d-b745-39d2c1a17941	unknown	0	unknown	unknown	0	unknown	unknown	0	unknown	0	unknown	0	0	unknown	0	0	unknown	unknown	0	0	0	0
3e38a1d4-644a-4ed7-94f3-9e614ef0acb1	0	unknown	unknown	unknown	unknown	1	0	unknown	0	0	0	unknown	0	1	-1	0	unknown	-1	0	0	-1	-1
328b19a7-891b-4e91-9a9e-c57a36bfd45f	unknown	0	unknown	unknown	0	0	unknown	unknown	-1	unknown	0	0	-1	0	0	0	unknown	unknown	unknown	0	0	0
f6fb23f1-962c-4f6c-96c2-612d6cb37989	0	0	unknown	0	1	0	0	1	1	0	unknown	1	unknown	unknown	0	unknown	1	1	1	1	1	0
d8d2b18c-597c-4f37-89a6-ff54a160054d	1	0	unknown	0	unknown	0	1	1	0	0	unknown	0	unknown	0	0	0	1	-1	0	0	1	1
2f3759b1-dacd-4d3d-94e0-184198b2a078	-1	unknown	0	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	0
82a1d988-df1f-43f3-879e-ec8608441256	0	-1	unknown	-1	-1	0	unknown	0	1	unknown	unknown	0	-1	1	-1	-1	0	-1	unknown	0	-1	0
1cc09000-3c09-4283-a0db-0dc6a2f16601	1	unknown	unknown	unknown	unknown	0	unknown	unknown	-1	0	unknown	0	1	-1	0	1	unknown	-1	0	1	-1	unknown
4bda7148-31b6-4a20-b261-c87a9f500329	0	0	unknown	-1	unknown	0	unknown	unknown	-1	-1	0	0	0	0	-1	0	0	-1	-1	1	0	0
807eb492-694f-4d78-aa5b-123b72d95333	0	0	unknown	unknown	unknown	-1	unknown	0	unknown	unknown	-1	unknown	unknown	0	-1	unknown	unknown	unknown	-1	unknown	unknown	-1
fb4b03c8-b26c-42d5-96a4-42c5a755986c	0	0	unknown	1	unknown	0	unknown	1	0	0	1	0	1	unknown	0	1	0	unknown	unknown	1	0	0
1f551b66-46b8-4977-af32-9bdf3c4a3f65	0	0	unknown	unknown	unknown	0	0	unknown	0	0	0	unknown	unknown	0	unknown	0	unknown	0	0	0	0	0
17ceda6d-ad8e-4b8a-8eb4-9bd9d0d77762	-1	unknown	unknown	-1	-1	0	0	unknown	-1	-1	0	unknown	unknown	1	0	0	0	unknown	0	1	0	unknown
b6776f62-2af2-4410-ac25-f8b00d3047ec	0	0	unknown	unknown	0	0	0	unknown	unknown	0	unknown	0	unknown	0	0	0	0	unknown	0	0	0	0
b048d35d-05d5-4610-993b-f522882b14cb	0	unknown	unknown	-1	unknown	0	unknown	0	unknown	0	0	unknown	0	-1	0	unknown	unknown	unknown	0	0	0	-1
7546fd7b-9521-4640-af6e-1f4654505286	1	0	unknown	0	unknown	0	unknown	1	unknown	0	unknown	1	-1	1	1	1	0	unknown	0	unknown	0	0
a5a798fe-9aa0-460a-8d60-558a8ce01550	0	0	unknown	0	0	0	0	unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ddfd468b-404e-49f7-836a-0eacb623f432	0	unknown	unknown	0	unknown	0	unknown	unknown	-1	unknown	0	0	unknown	0	0	0	0	unknown	unknown	0	unknown	0
67d16d74-1fa5-4386-87f4-ed2e97d45722	0	0	0	0	unknown	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0
e546e919-cc79-4977-9b0d-9e998567240e	unknown	unknown	unknown	-1	-1	0	0	unknown	0	unknown	unknown	0	0	0	0	-1	0	-1	0	0	-1	0
43956fb1-3fa2-447d-8665-8ee62cc261dd	unknown	0	unknown	0	0	unknown	1	unknown	unknown	-1	unknown	unknown	-1	unknown	0	1	unknown	0	unknown	0	0	1
a02c60f0-a6a7-4221-b2a2-a043f678e28a	0	0	unknown	unknown	0	0	0	unknown	1	0	0	unknown	1	0	0	1	unknown	unknown	0	1	-1	unknown
b2dfdeb5-8fd8-44a2-a2d0-cc79970f7947	unknown	unknown	unknown	1	0	unknown	unknown	unknown	unknown	0	0	0	0	0	0	unknown	0	unknown	0	1	0	0
a19df977-f4d4-44a0-a9cf-153ca4e079e3	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
8e61e280-de06-4937-ae76-5440718b6e99	unknown	unknown	unknown	0	unknown	unknown	unknown	unknown	unknown	unknown	-1	unknown	-1	0	0	0	unknown	0	unknown	unknown	0	unknown
e47609fd-85f8-400f-8813-017aca4ddad1	1	0	unknown	unknown	unknown	0	unknown	unknown	unknown	unknown	unknown	0	0	1	0	unknown	unknown	0	0	0	0	1
6f91781b-045f-46ab-917f-ec9bad2b61d2	unknown	1	unknown	unknown	unknown	0	0	unknown	unknown	0	1	0	1	0	0	0	unknown	unknown	0	1	0	1
16780562-4bd2-4a20-b1de-3bde50f5d668	unknown	1	unknown	-1	unknown	unknown	1	unknown	unknown	-1	0	unknown	-1	unknown	unknown	unknown	1	unknown	0	1	-1	-1
64a06f20-e0e0-4081-8fa1-8fd13cff8548	unknown	0	unknown	unknown	0	0	0	unknown	unknown	0	unknown	0	unknown	0	unknown	unknown	unknown	0	0	1	1	0
3917ce23-ef42-4abd-9ca2-475cb3954e32	unknown	unknown	unknown	unknown	unknown	0	unknown	unknown	unknown	0	-1	0	0	0	0	0	0	unknown	0	0	-1	0
e672e3b4-bc5d-48dd-9868-51a7c1834c14	0	0	unknown	0	unknown	unknown	0	unknown	0	0	unknown	0	0	0	0	0	0	0	unknown	0	0	0
6808423e-21c3-45a5-aa55-e12417f0c71f	unknown	0	unknown	unknown	0	1	unknown	1	0	unknown	unknown	1	unknown	1	0	0	0	unknown	unknown	0	-1	0
99374e63-b57a-454d-9c03-78b3d0af81f1	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
49146a0b-4cbd-43ea-a264-8ea0e622620d	0	0	unknown	0	unknown	0	0	unknown	0	0	unknown	0	unknown	1	0	0	0	unknown	unknown	0	unknown	0
5c196da8-8f86-4c8d-8cae-b1ea9110cc63	unknown	1	unknown	0	unknown	unknown	1	unknown	unknown	unknown	0	1	0	-1	unknown	0	unknown	1	1	0	0	1
c0a777ec-2e54-45ad-820a-b17053542bce	unknown	1	unknown	unknown	unknown	-1	unknown	1	1	-1	-1	-1	1	0	unknown	unknown	unknown	unknown	unknown	1	0	0
2b68f477-2669-4cb4-9c16-c0a8e94f25fd	unknown	0	unknown	-1	unknown	0	unknown	unknown	-1	unknown	0	0	unknown	unknown	unknown	unknown	0	unknown	unknown	unknown	unknown	unknown
c28dc7fc-f43e-482d-b403-7c1830f49841	0	0	unknown	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0
3b7a6af2-33b7-46cd-8dfc-665f4fa7f1d7	unknown	0	unknown	0	0	0	unknown	unknown	0	1	unknown	0	1	0	unknown	1	0	0	0	1	0	0
092e258b-bf46-49c5-88d2-b9c7d5ad76a6	unknown	1	unknown	-1	unknown	0	unknown	1	1	0	unknown	unknown	unknown	1	0	0	1	unknown	1	unknown	unknown	0
5fe56a0c-8a3c-45d6-a75a-3b8f8537595e	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
1430e547-4212-4f58-8fe7-cd0a97a4a6f8	0	0	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	unknown	-1	unknown	0	-1	0
ccf0dc02-ce8b-4ad6-92bb-cdbea78e7e07	unknown	-1	unknown	-1	unknown	0	unknown	unknown	unknown	-1	unknown	0	-1	0	0	0	0	unknown	-1	0	-1	-1
73198ec5-011b-4d68-8693-3ea0e9d865c0	0	0	unknown	0	unknown	1	0	unknown	0	0	1	1	0	0	0	0	0	0	0	1	-1	0
de5c8eda-26f1-4901-9014-8abd2675b279	unknown	0	unknown	-1	unknown	unknown	unknown	unknown	unknown	unknown	unknown	-1	1	unknown	0	0	-1	-1	-1	unknown	-1	-1
7c71c8ac-c2e7-4f8d-a0f2-ae2d9a5bf45a	unknown	1	unknown	-1	unknown	0	unknown	unknown	unknown	0	1	1	unknown	unknown	unknown	1	unknown	unknown	unknown	0	-1	1
b2d74f1d-c936-44b6-88d1-d71db55b39a4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
5202624e-9bbd-435b-9a90-b823c8460eb7	unknown	0	unknown	unknown	unknown	0	0	unknown	unknown	unknown	0	0	-1	0	0	0	0	unknown	0	unknown	0	0
79f40bd0-e2ca-4982-b5a1-5ef0c7fdd7a0	0	0	-1	0	unknown	unknown	0	unknown	unknown	0	unknown	-1	0	0	0	0	0	unknown	0	unknown	0	-1
70253fd8-5f0c-4826-a605-1195afd6d4c6	unknown	0	unknown	unknown	unknown	0	unknown	unknown	unknown	unknown	1	1	1	0	1	1	1	unknown	0	1	0	1
0634c74c-9554-4526-835d-63fbcb4302d8	0	0	0	0	0	0	1	0	0	0	unknown	0	0	0	0	1	0	0	1	0	0	0
2ee10563-f9e8-4e2d-9eba-efd2ea3d5eea	0	0	0	0	0	0	1	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1265c3f5-59ed-49d1-8968-570d980a5178	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
e9909e0c-4195-46de-b092-08b211e40a44	0	unknown	unknown	unknown	0	unknown	unknown	unknown	unknown	unknown	0	0	unknown	unknown	1	0	0	0	0	0	-1	unknown
4a683296-e9d2-493b-829d-58c34ee2a1ee	unknown	0	unknown	-1	unknown	0	0	0	unknown	-1	0	0	-1	0	0	-1	0	unknown	unknown	-1	-1	0
970b04ad-9393-4a13-a30f-1143fab44029	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
66b82754-257e-4d78-b114-ef340b41d8a0	unknown	unknown	unknown	unknown	unknown	0	0	1	-1	0	-1	1	-1	-1	unknown	unknown	-1	-1	unknown	-1	-1	unknown
643b43d8-9d67-4d4e-8336-aca7fd73505f	0	0	unknown	0	0	0	0	0	unknown	0	unknown	0	0	0	0	0	unknown	0	0	1	0	0
4a642daf-1f7e-40d0-be13-f4ea27ec0cf8	unknown	0	unknown	0	unknown	0	unknown	unknown	1	0	1	0	0	0	0	0	0	0	0	0	0	0
6a78773d-bba6-4b04-85a2-bd4342079ba9	unknown	-1	unknown	-1	unknown	unknown	unknown	unknown	-1	0	-1	unknown	1	0	1	-1	0	0	unknown	unknown	unknown	-1
ea89e009-d18a-4875-80e6-45feb8764516	0	unknown	0	0	unknown	0	0	unknown	unknown	0	unknown	0	1	0	0	0	0	unknown	0	unknown	unknown	0
4c6b38ab-114d-4772-b59c-c373e3f61371	unknown	unknown	unknown	unknown	unknown	0	1	unknown	unknown	unknown	unknown	-1	unknown	1	1	unknown	unknown	unknown	unknown	0	0	1
446b16d3-dda9-426f-8eac-77e4cc73f18a	0	unknown	unknown	0	0	0	unknown	0	0	0	unknown	0	-1	0	0	0	0	0	0	0	0	0
987b9000-2183-48a2-94b8-2e3726ac2a2c	unknown	0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	0	-1	unknown	unknown	unknown	unknown	1	unknown	unknown	unknown	1	1	0
876db1d2-5eed-4dc7-8bb5-fcaf78729d25	0	0	unknown	unknown	unknown	0	unknown	0	unknown	unknown	unknown	0	0	unknown	unknown	unknown	unknown	unknown	0	0	0	0
5e395458-8e73-41d0-b2f1-b0362e75a3aa	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
5ed9a528-a14a-47fd-9cc3-dfe5d25e95a5	unknown	unknown	unknown	-1	unknown	0	1	1	unknown	-1	unknown	0	1	1	1	unknown	1	unknown	1	unknown	unknown	unknown
75fa323c-6c9a-4c71-bf70-18e31f1ae3d1	unknown	unknown	unknown	-1	unknown	unknown	1	0	unknown	0	0	unknown	0	1	1	-1	1	unknown	0	-1	-1	unknown
a2468515-1499-44f1-894a-3bd702a0c647	0	unknown	0	unknown	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0
d5bf1fb8-3a80-4d58-b6fe-8a1ec4f070f6	unknown	0	unknown	-1	-1	unknown	0	unknown	-1	unknown	unknown	0	0	1	unknown	1	unknown	unknown	0	0	-1	1
df32d12a-7e6a-4d72-98e2-0cc9f3333110	0	unknown	unknown	unknown	0	0	0	0	unknown	-1	unknown	0	0	unknown	-1	-1	0	-1	0	0	-1	-1
818747c4-cc3a-4897-82e4-3e593f70ff7c	0	0	unknown	unknown	unknown	0	unknown	0	unknown	0	0	0	-1	1	-1	1	unknown	unknown	0	1	0	-1
abaa151f-592f-4555-8284-5b09f2a91e3e	unknown	0	unknown	0	unknown	0	unknown	unknown	0	unknown	unknown	unknown	0	0	0	0	0	0	0	unknown	0	0
96e8ae6b-b5e4-4f61-b588-2693e04561bd	0	0	0	0	0	0	0	unknown	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2ab43773-e851-43ee-a25b-22c8db590182	0	0	unknown	unknown	unknown	0	0	0	0	0	unknown	unknown	unknown	0	0	0	0	unknown	0	0	0	0
cb6917a6-e2f3-4611-a7a4-f36086f00676	0	0	unknown	unknown	unknown	0	unknown	unknown	unknown	0	0	0	0	0	-1	0	0	0	0	1	0	0
2aeed4d6-b1ce-4776-961b-c3beba9f8d83	0	0	unknown	0	0	0	0	unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0
caa6eb78-15d2-4ec0-a813-dd55a969942a	0	unknown	unknown	-1	0	-1	1	unknown	unknown	unknown	-1	1	0	unknown	unknown	0	unknown	-1	-1	0	-1	0
54a7bce3-328a-447a-a048-078cb700c0e0	0	0	0	0	0	0	0	unknown	1	0	0	0	0	1	0	0	0	0	0	0	0	0
fed46505-5402-44a8-bc72-107d4a9e449c	0	0	unknown	0	unknown	0	unknown	unknown	unknown	0	unknown	0	0	0	0	0	unknown	-1	unknown	0	0	unknown
7fd687bc-ce85-4c6b-a7fd-148ba30af46b	0	0	unknown	unknown	unknown	0	unknown	unknown	0	-1	unknown	0	0	0	0	0	0	0	0	0	-1	0
466fbb5e-2fe5-4c3d-b27e-3ec5b52587bb	unknown	0	unknown	unknown	0	unknown	0	0	unknown	0	unknown	0	0	0	0	0	0	0	0	0	1	0
01361b06-166f-4173-be2b-bd215e9d44ba	0	unknown	unknown	unknown	0	0	0	unknown	unknown	unknown	unknown	0	unknown	0	0	0	0	0	unknown	unknown	0	0
f0658c7b-1383-45f4-8546-d20915a50a06	0	0	unknown	0	0	unknown	0	unknown	unknown	0	unknown	0	0	0	0	0	unknown	unknown	unknown	0	0	0
00d1cb77-2cf5-42e3-9ea4-c54512112f48	unknown	1	unknown	unknown	unknown	0	1	unknown	unknown	-1	unknown	0	unknown	0	1	1	unknown	unknown	unknown	1	-1	1
1e119523-ae88-481e-8c8d-032949396dc3	0	0	unknown	unknown	0	unknown	0	unknown	unknown	-1	unknown	0	unknown	0	0	unknown	0	-1	0	1	0	0
5deddd39-8a43-4192-ae17-285a07f2e362	unknown	0	unknown	unknown	unknown	0	0	unknown	1	0	0	0	0	0	0	0	0	0	0	unknown	0	0
a04211a4-1ec6-4f0d-beea-dc76cffa2a1e	0	0	unknown	0	0	0	0	unknown	unknown	0	unknown	0	-1	1	0	0	unknown	unknown	0	0	0	0
404d3dc8-8713-4eee-b0c2-9cf3aa50f624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a68670e-a739-408e-a8b2-b990f6761ed1	0	0	-1	unknown	unknown	unknown	0	unknown	unknown	unknown	unknown	0	-1	0	unknown	unknown	unknown	unknown	unknown	1	-1	unknown
a30c8a08-01e2-4379-973a-05c69214e024	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
5c060ef7-5eef-46d2-b581-3d84f018cc01	0	0	unknown	-1	0	0	-1	unknown	0	-1	-1	0	-1	0	-1	0	0	-1	0	0	-1	-1
5e35cdc6-20c5-4e52-881a-c07b92a5c58e	0	unknown	unknown	0	0	0	0	0	0	unknown	unknown	0	-1	-1	0	unknown	unknown	unknown	unknown	unknown	0	0
05080dbb-0d8b-48fa-bc47-6b9b2456ae00	0	0	unknown	0	0	0	0	unknown	unknown	0	0	0	0	0	unknown	0	0	-1	0	0	unknown	1
7a016595-7c1b-4922-96e5-f1202ab45cb7	0	unknown	unknown	0	0	0	unknown	unknown	0	unknown	0	0	0	0	0	0	unknown	-1	0	0	0	0
48dda215-a4f3-495b-97ce-2f0df4332504	0	0	unknown	0	0	0	unknown	0	0	0	unknown	-1	-1	-1	0	-1	unknown	0	0	0	0	0
e9ccc4d0-e393-4d1b-bd03-cfbdfdffba38	0	0	0	0	0	0	unknown	1	0	0	unknown	0	0	0	0	0	0	0	0	0	0	0
bb2db8dd-09b6-4c61-8de1-f672f930fb54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4a7653b6-c9a0-4feb-93a0-49079164d7d8	0	0	unknown	unknown	unknown	0	unknown	unknown	unknown	0	unknown	0	0	0	0	0	unknown	unknown	0	0	-1	0
45982c13-8fd7-433d-b39c-eb9d1e859821	0	unknown	unknown	unknown	unknown	0	unknown	unknown	unknown	0	unknown	unknown	0	0	0	unknown	unknown	0	0	0	-1	0
