file_id	library_strategy	project_id	sample_type	is_ffpe	plate_id	hospital	read_length	source_center	date_of_shipment	experimental_protocol_type	platform	experimental_strategy	tumor_sample_weight	percent_gc_content	library_name	instrument_model	design	center_name	volume	quantity	concentration	necrosis_percent	tumor_nuclei_percent
236aa449-05f1-4a9b-8782-e1a0181f6de5	RNA-Seq	TCGA-GBM	Recurrent Tumor	NO	2005	Henry Ford Hospital	76	22	2011-10-03	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	NA	NA
4243c962-8689-4808-8aa8-bfd967b3d479	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Case Western	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	4.66	0.14	50	90
d220a16c-a4e6-4be6-b892-1e3388e3a8aa	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	MD Anderson Cancer Center	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	10	5.3	0.53	NA	NA
cae27849-411b-4507-9947-252153d20d98	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
00c0f995-1429-4c2d-9ffd-dbb71ffeaba7	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Thomas Jefferson University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	10	90
4bd4daf4-e4ea-4483-8bff-af83564da080	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	University of Florida	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	55	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
9f24b034-78d6-42b3-ae73-6e8edba5f922	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Cedars Sinai	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	NA	NA
2aef36ca-864a-4797-8fed-343c318dca82	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.66	0.17	NA	NA
4c162656-f5a7-4f77-b3a9-62460116255b	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	5	95
1d8f8bd4-6fca-4caf-85ac-46d69b63f4e2	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Duke	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	4.66	0.14	0	100
b1658330-28f0-4773-a05f-c7f62ed647f9	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	10	90
86254d9e-659c-48c8-bddb-dd7be7217007	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	46	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	NA	NA
dc0a78fa-cc9a-4741-aee1-7cec162da57e	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
727aa475-97c2-4177-9d1c-c73ba8425a2d	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Thomas Jefferson University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	4.66	0.14	30	70
2bc396f5-85c2-4e97-9919-f129e90c8f83	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.66	0.17	NA	NA
7f153fd4-cacd-4f67-aacf-adac1e1c7ecd	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Case Western	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	10	80
7a27fc33-28c5-4ca7-ac7b-5ef78bb04592	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Milan - Italy, Fondazione IRCCS Instituto Neuroligico C. Besta	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	10	90
cbc5497d-c5a3-4b9b-8f19-f5e9e5f76ff1	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Case Western	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	5	90
0f3fce2b-bc38-4049-be6f-2750b970c8a2	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	MD Anderson Cancer Center	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	10	5.5	0.55	NA	NA
9191c7f9-0ffa-4267-bf74-b913ea827185	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Duke	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.99	0.18	NA	NA
5a4c8bfd-dcd0-4ab9-af63-e3ec8a885175	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	8	95
e72514f8-62a3-43b4-8d12-3409929f5e27	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Duke	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	0	100
ca7b9801-08d5-4072-913c-23aba0645145	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Christiana Healthcare	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	20	90
068c7318-529d-45ea-84e2-161ee6e656ee	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Case Western	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.33	0.13	0	90
45a7ebf0-2389-4c5f-9980-7de755472cac	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.33	0.16	NA	NA
d69cef23-83da-4d90-a706-9908fb7cdd13	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Cedars Sinai	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.66	0.14	NA	NA
c133a961-598b-4885-b1ef-3e2d18306485	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.66	0.14	NA	NA
ca2dd9ea-61e9-4eaf-bd29-e9d24ceb8ce8	RNA-Seq	TCGA-GBM	Recurrent Tumor	NO	2005	Case Western	76	22	2011-10-03	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.66	0.14	NA	NA
e41d9335-aad6-4dbb-992e-21a518b20b5e	RNA-Seq	TCGA-GBM	Solid Tissue Normal	NO	A36H	unknown	48	23	2014-01-29	mirVana (Allprep DNA) RNA	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	NA	NA
19c254a1-8f23-4e64-a615-161bc29731f2	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	NA	NA
1e08e2c4-0ded-410b-9518-42d8874b781e	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Milan - Italy, Fondazione IRCCS Instituto Neuroligico C. Besta	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	20	80
cd4e18c5-13d9-4c69-84a2-a51ccb662529	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Emory University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.33	0.16	NA	NA
83b002c3-d42d-4461-b308-178406c777a4	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	51	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.66	0.17	NA	NA
52cf6748-a7f2-4b6d-a919-bac484b599d5	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	6.66	0.2	NA	NA
ff964e72-108e-42d0-97ed-929103c7d513	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.66	0.17	NA	NA
b0fe4782-5ae6-4b7d-8d07-3f193ddc9ce6	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Emory University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
37836a9b-f7d4-4bbb-a962-f13f7c410d61	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.66	0.17	NA	NA
355d681b-f382-46db-b2c3-8b23decfa00a	RNA-Seq	TCGA-GBM	Recurrent Tumor	NO	2005	Case Western	76	22	2011-10-03	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
7737866a-811c-444b-beb9-655ca9670b02	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	unknown	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
916f1c36-3c75-426a-9c28-f295e5d359b4	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	St. Joseph's Hospital (AZ)	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	0	100
aa54c3fc-083e-4869-8f9d-077d475937f4	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Emory University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.66	0.17	NA	NA
3d193a29-5899-443e-b464-eef49ff1ef21	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	University of Florida	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	NA	NA
0f3b5d2f-5a41-44ca-9790-ada89ea9c405	RNA-Seq	TCGA-GBM	Recurrent Tumor	NO	2005	Henry Ford Hospital	76	22	2011-10-03	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	6.67	1	0.15	NA	NA
e2dabfba-be38-44f4-b97e-202211bf0ea0	RNA-Seq	TCGA-GBM	Recurrent Tumor	NO	2005	Emory University	76	22	2011-10-03	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	47	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
f3b73738-7b34-4140-a9ad-069bc0c84f66	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Milan - Italy, Fondazione IRCCS Instituto Neuroligico C. Besta	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.33	0.16	10	90
347803fb-6d71-48d0-ac00-82c93b4b4b3c	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Mayo Clinic - Rochester	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	NA	NA
c0a3ec79-35c3-48ec-9973-4c5cf1ca61fa	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
4d32f2c5-4b17-48ec-8a58-a3c582fbd790	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Cedars Sinai	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	NA	NA
5b91bc59-edb2-4f1b-97a7-47f5fcea2deb	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	51	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.99	0.18	NA	NA
d3b01263-7e9d-4919-93de-156b11fe665e	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Milan - Italy, Fondazione IRCCS Instituto Neuroligico C. Besta	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.33	0.16	0	100
07569615-c913-42f1-9899-5ea4f1211e63	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.99	0.18	NA	NA
56db0b65-bf6a-4b87-9597-c84b82d644c2	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	NA	NA
b46a86c2-e33f-4f03-8f41-6a94a412efe4	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	St. Joseph's Hospital (AZ)	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	53	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	NA	NA
2f64af27-e675-4d36-b86e-820f76f437fd	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Toronto Western Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	NA	NA
4ceb0009-f6ba-45bc-8ca5-e764a2348729	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Toronto Western Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.33	0.16	5	95
dfc8622a-3964-4ba7-8797-8cd340fb605f	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	6.33	0.19	NA	NA
a45dcd17-c3a4-4196-839a-4b79daf3fe4c	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Duke	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	51	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.99	0.18	NA	NA
a49d179f-159c-47a3-a4ec-77998f190a17	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Cedars Sinai	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.66	0.14	NA	NA
1f280e18-ca94-4daa-861d-e3df3ee7c56d	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Emory University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	47	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5	0.15	5	95
ee3655cb-f284-49db-895c-b4c26f2d257d	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Duke	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	4.66	0.14	0	100
cb9d2d25-6b98-4e46-8ca2-6ca437cc5eaf	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Mayo Clinic - Rochester	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.99	0.18	NA	NA
a1385e59-7cd8-4ced-8a20-870104971e79	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	University of Florida	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.66	0.14	NA	90
594b75a5-34c7-43d2-865d-cc0b0f143827	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Case Western	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.66	0.17	0	80
29ee631c-e083-4ee0-a728-e01fe4a89162	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	NA	NA
0a348c02-6822-4f30-950d-ca469689f5f0	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Cedars Sinai	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	This experiment will contain data from sources external to UNC processing which need to have UNC workflows run against them.	UNC-LCCC	33.3	4.66	0.14	NA	NA
ea28a45b-ebe2-4b64-83b6-8592d623718f	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	St. Joseph's Hospital (AZ)	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	40	80
af70fa22-012e-457d-8370-9f7b8abf3109	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Milan - Italy, Fondazione IRCCS Instituto Neuroligico C. Besta	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	48	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	10	80
a7c3d5b1-2a6e-40e5-8322-28a4e5bd3483	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Milan - Italy, Fondazione IRCCS Instituto Neuroligico C. Besta	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	4.66	0.14	10	80
efd7c102-95dd-4040-b30a-08ba642ec3b5	RNA-Seq	TCGA-GBM	Solid Tissue Normal	NO	A36H	unknown	48	23	2014-01-29	mirVana (Allprep DNA) RNA	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	NA	NA
d5fb4219-3158-4234-9cbb-630cec133a54	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.33	0.16	NA	NA
cff867bf-316e-4528-ba44-8d69424b82ed	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	MD Anderson Cancer Center	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.33	0.16	NA	NA
61663fe5-e8cc-4773-836e-85d82f749393	RNA-Seq	TCGA-GBM	Recurrent Tumor	NO	2005	Henry Ford Hospital	76	22	2011-10-03	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	26.7	4.01	0.15	NA	NA
046dc147-c05b-473a-8557-279b65b5b871	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	4.33	0.13	NA	NA
eab57d7e-dfc2-4ee0-b850-0cbdfd97a70f	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Cedars Sinai	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5	0.15	NA	NA
35d9e2e0-1a27-4459-a712-0349af302c2c	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.99	0.18	NA	NA
0f129529-8b04-41bb-b847-9b6b1f21f00c	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1850	Emory University	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	47	Solexa	Illumina HiSeq 2000	Illumina sequencing of Homo sapiens via complementary DNA	BI	33.3	5.33	0.16	5	90
7b43b921-0a8b-46d3-9ab4-91cde851b6f7	RNA-Seq	TCGA-GBM	Primary Tumor	NO	1849	Henry Ford Hospital	76	22	2011-06-27	Allprep RNA Extraction	Illumina	RNA-Seq	unknown	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	33.3	5.33	0.16	0	80
