File ID	File Name	File ID2	File Name2	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
6914d757-5844-4037-966f-000d3833bb13	948e9d1e-3a72-4fd1-aaf2-f3cc8924bfe7_gdc_realn_rehead.bam	6d258e37-3fe4-4a53-b547-d70e99531112	a20bcc86-fe98-42a9-93ad-9027181dad5f.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-S3-AA17	TCGA-S3-AA17-01A	Primary Tumor
3a694e2a-b4fd-485b-b467-a26be4c0358f	ab42e436-c087-4e13-b217-0fec2f91a61e_gdc_realn_rehead.bam	871cfd0b-a263-49fb-a6ca-4bc29a501e59	eb805bd1-e1d5-47b1-8bbd-31f91fcee225.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A1G1	TCGA-A2-A1G1-01A	Primary Tumor
99728174-5e5b-4a1d-a6d7-0eacfa8c6acd	db41e662-b608-4fbe-89a9-55b46cf9ee3c_gdc_realn_rehead.bam	89079064-f7c5-4e71-a609-8ed6cfca12b0	1d9d65b8-5af4-40e6-a01f-236f45cfecb4.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A4S1	TCGA-A2-A4S1-01A	Primary Tumor
729a67a4-ed1a-498d-acdd-f4de8497b0ca	a0115d7d-c28e-4401-ba03-c1e0b1a55b38_gdc_realn_rehead.bam	63a5a8bf-3125-4cb0-9fcf-7035b19e2ef1	95bb2613-9194-434c-801b-fd18aa183f6a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A1-A0SH	TCGA-A1-A0SH-01A	Primary Tumor
05275795-1405-45c3-9f72-938be4b20840	eb9ee2be-20fb-47b7-924c-4531b09fbf79_gdc_realn_rehead.bam	25446deb-1d03-46a9-8b4a-da7af7042139	4497500a-5721-4d7a-8ed9-1ba7b42fb6ab.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1FJ	TCGA-BH-A1FJ-11B	Solid Tissue Normal
cc32d0ea-5c5d-4cc5-b206-e56a60a4f458	4e87e1bf-d08b-490c-a127-c7757bafdffe_gdc_realn_rehead.bam	0275ec88-e067-4b13-86cf-a86aba8785ac	1924888b-3b46-4079-a403-d758975a37bd.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A08O	TCGA-A8-A08O-01A	Primary Tumor
623965c2-369d-4d58-a00c-c88b055e1f09	f5122589-9d86-4991-84f2-d0627a567350_gdc_realn_rehead.bam	75c02a21-2f09-4ba2-9d97-af091c8de02e	a4cf670f-1627-42cf-9917-fc2c89708353.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1LS	TCGA-E2-A1LS-11A	Solid Tissue Normal
0ec66ac4-5e35-4510-97e4-233d077baa91	24e80e81-010d-4442-a0e2-ce7acdff7097_gdc_realn_rehead.bam	4c586f8e-6a32-4dc2-9878-51dd8e12bd55	51c66f38-afcb-423c-9004-708081b729f6.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A107	TCGA-E2-A107-01A	Primary Tumor
78cfdc75-85f8-4ceb-bc96-e83dc7d09fbd	f168c721-80f2-4577-9f08-6cc9dc2e3fac_gdc_realn_rehead.bam	eec0e207-4cb1-48a7-878f-613c24a5525d	ba00c48c-c33e-4dab-beb6-0575ee076dfd.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A1G4	TCGA-A2-A1G4-01A	Primary Tumor
f558c8f1-b326-4201-a1bf-3fdb64515023	64fd411d-be26-430c-998a-d93b91a63b2c_gdc_realn_rehead.bam	a5dcdade-ecbb-4504-aa2d-8500de19f0ce	13d6ae6d-1662-4e0a-a10b-a733efc216b2.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-D8-A1XY	TCGA-D8-A1XY-01A	Primary Tumor
de71f7b1-0c3e-4d34-81cf-8db7f1b2f5be	ab90d392-99d9-49ce-bdc6-19db208acde1_gdc_realn_rehead.bam	b9cd040f-6a74-4153-b70b-2593a725a5aa	1fc52882-bc89-4a45-a96e-5e051420c513.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0RX	TCGA-BH-A0RX-01A	Primary Tumor
08d3546a-6027-4a46-b5b2-26d4e409fb31	26ec32b0-f1b2-4d0a-9418-bf46b2eb7da0_gdc_realn_rehead.bam	45da08de-2a07-4be5-88f3-8505203dbc7b	3f4afc9c-562a-4ef4-a6cb-ff426357a614.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-GM-A2DK	TCGA-GM-A2DK-01A	Primary Tumor
5b39ccf2-79bf-401f-8271-2c162b73cb85	6a6c9e3f-1c3c-41ef-b45a-6fa65c6f4745_gdc_realn_rehead.bam	48073ffc-1225-4c54-991e-154c28c0a8bf	ed13eb3a-17ab-4781-bc60-13797148c7c4.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0T1	TCGA-A2-A0T1-01A	Primary Tumor
919f5133-19e7-4ab4-9290-93b4ade453ec	8fd560b1-d718-47b9-a0d7-a395cdfb1d47_gdc_realn_rehead.bam	97ef47ed-d715-45a5-bca1-d32556444163	eed349c6-a5ed-4543-ae8d-67b394b26c7a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-D8-A1JE	TCGA-D8-A1JE-01A	Primary Tumor
921c96ca-871d-4b60-ba67-4ef54d081eb7	2a33d195-0982-4a53-a2e0-a382bc7513db_gdc_realn_rehead.bam	021a2610-996e-40fa-b020-5b95d3a2e829	4c915c9f-4e60-48d4-a4c5-7d055940b65f.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-EW-A6SC	TCGA-EW-A6SC-01A	Primary Tumor
109e08ac-5a8f-4006-a24e-f3600d9cc4ec	be0b6314-c889-46eb-a467-12aa9ad6a221_gdc_realn_rehead.bam	a6a311f0-9440-43d9-86e8-55ec6b10b796	8411b896-9d24-47d3-8a28-1c9cd6313939.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0E6	TCGA-BH-A0E6-01A	Primary Tumor
2282e4ee-ca02-4a7d-951c-6c234da169e9	64a624ae-5239-424e-8804-410a75cdae7f_gdc_realn_rehead.bam	c28e646e-c86f-4093-b0d7-3a58ffc37057	d244c9fe-f289-417a-af42-85591ef4fdc6.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-C8-A26Y	TCGA-C8-A26Y-01A	Primary Tumor
86eb8017-a12b-4de7-bc18-80fa35768828	3ef0ce43-a753-4d3f-a5d9-ff8f9610648e_gdc_realn_rehead.bam	09d8d692-a00c-47f7-af71-eb07de630031	4d7842e5-9d8b-433a-a768-7a40129bdd0d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A08L	TCGA-A8-A08L-01A	Primary Tumor
109db89b-38de-4743-9efc-4b38d8f86fb7	75317b60-e07e-45aa-a1be-d64551460cea_gdc_realn_rehead.bam	149b54cd-9d64-4011-86aa-b966866b8e0e	f72da140-1607-4609-a6bf-ebe538667a8c.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0YT	TCGA-A2-A0YT-01A	Primary Tumor
375bcdd8-8628-4047-948a-fa98bfa3dba5	0397eb38-3a40-45f0-8d8d-bfd3e884399c_gdc_realn_rehead.bam	93e09600-1c30-401f-bfd2-a0faf279fabb	922ac2aa-8619-47ef-99d8-160e19861f57.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A18K	TCGA-BH-A18K-11A	Solid Tissue Normal
e3923607-53ae-48d8-af63-1daf7fe6416a	5e3c1720-fcc6-4b6b-83c7-0b2cc855d073_gdc_realn_rehead.bam	e89fac99-654a-4037-831f-fe54831375e2	cc66d11a-33c0-4247-9072-6e7c0d0b6112.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0YG	TCGA-A2-A0YG-01A	Primary Tumor
d9602f68-1b9c-46de-8a2a-04acb49a0fd9	8cd615f4-7a7e-4c65-ba25-cac56ac681a4_gdc_realn_rehead.bam	e9cb2092-5cc1-45c6-9071-1fe8de194b88	8f6c4058-6bdd-4f85-94ed-874966ffec55.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-B6-A0IE	TCGA-B6-A0IE-01A	Primary Tumor
8b46a7ff-4801-4647-bee7-a1cf7613950f	0df8875b-293f-4467-b280-2d6388738cb9_gdc_realn_rehead.bam	cb689a12-a8bd-4c33-84ce-726ebab6ccdb	8b629c3d-0f28-4740-b681-6f064354f794.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-D8-A147	TCGA-D8-A147-01A	Primary Tumor
1f00601d-4051-4e83-86a7-e850c9258428	8ef30f50-368c-42b4-b370-dd387a57c013_gdc_realn_rehead.bam	2f72bf79-ba6c-4ab0-82c7-09ad4e89815f	02423743-43b4-494b-acd9-1cd3bcd3d395.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A08G	TCGA-A8-A08G-01A	Primary Tumor
dc49d7b1-b701-4904-9b84-42f2d756d403	0053f655-68fa-4c41-86de-635ed829ec63_gdc_realn_rehead.bam	eb2041ad-0b79-481c-8fea-f5e538a26635	663797a8-ffd2-48a2-a5f6-992b5eb3c745.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1EX	TCGA-BH-A1EX-01A	Primary Tumor
9c7776d0-33df-4bd7-a720-807c650fdbc5	eb30030f-fdca-44bc-bdba-f6b6ac98393e_gdc_realn_rehead.bam	a3aa5969-d8c1-40b0-88b7-facc9c7b17d8	144d0f39-feff-4dcd-a07d-abcc400e901f.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0B8	TCGA-BH-A0B8-01A	Primary Tumor
a8ed2ec3-0285-4028-9698-710a148ce11b	bb342df3-d3a1-4c0b-9434-29f223ba7762_gdc_realn_rehead.bam	2649ba85-f304-4219-b035-199fbe1d2ef8	151af32a-7367-4e35-a575-f6da31aa256a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A0DB	TCGA-A7-A0DB-11A	Solid Tissue Normal
dc3ff3a2-41a0-4613-805e-60bb9c1c6a4e	0ac6634e-00b0-4107-a5d6-db8ffc602645_gdc_realn_rehead.bam	e51c714d-5ae6-4eb2-ab2c-9cebb95763ed	fc801acd-4b1f-46e7-bc1e-47752fb08779.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A092	TCGA-A8-A092-01A	Primary Tumor
a335003d-112e-4a29-954c-aa18d6537172	cd245d83-b26a-4531-847d-ec75732df95a_gdc_realn_rehead.bam	a1a4d852-173d-4eaf-921f-fd88d5244f8f	ed108cc1-3b34-4ee5-b029-48b80ccaae19.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1FM	TCGA-BH-A1FM-11B	Solid Tissue Normal
a22dfcdd-cd62-48e6-8e16-425a50d30894	b915a5ee-ac0f-45c2-a032-b989e816658b_gdc_realn_rehead.bam	7dddb5a3-4dad-469a-8205-2c6d967fffe0	02a50d1b-ff62-4936-a0ce-ac0e22a5b41c.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1LG	TCGA-E2-A1LG-01A	Primary Tumor
006b2b95-7069-4cb6-bfe8-7edb80056add	c4e6dc9a-0546-4ee3-b5bf-19872dca172e_gdc_realn_rehead.bam	0d3ddd5c-8a05-4821-98f2-df115615b683	06ae7b4d-2906-4a38-a4ef-1cc937716dcb.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0BM	TCGA-BH-A0BM-01A	Primary Tumor
ed0635e7-c941-422a-81fe-3639202b92ff	69723897-2034-49d9-ad58-10b9f5342403_gdc_realn_rehead.bam	bb79af09-27d9-4dc2-96cd-37126c23db97	a2a798c5-3b1e-4192-8c6a-8c627cd0879e.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A06N	TCGA-A8-A06N-01A	Primary Tumor
9b7f8a36-b3bf-4fa7-99c9-f9f9850b5621	13f363e1-40ab-42f6-87a2-d7675a3ad537_gdc_realn_rehead.bam	e07f9fa0-338e-4eca-aab9-f3e8eb69b6c6	e7e4c883-af18-41bf-9383-e5b9f354bc8d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-OL-A5S0	TCGA-OL-A5S0-01A	Primary Tumor
c1839adf-021f-4770-b760-75849675b913	63a02c75-ceec-41d4-a978-5ba257a72d6e_gdc_realn_rehead.bam	06124a6c-7d19-4606-9356-8cd298f2acfe	8b7eaa6a-3ea9-4bf4-b814-7b2e7dbb3528.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-EW-A1J1	TCGA-EW-A1J1-01A	Primary Tumor
97c6a0ba-530f-4075-9485-1104e80fa4e0	6c82f17d-0343-4da2-b81e-762db6cc0ff7_gdc_realn_rehead.bam	0cf02279-9709-4ebb-a908-eb6f486fd486	c8e8f4e7-7aae-41f7-9d36-5938d2c2fc04.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AN-A0XP	TCGA-AN-A0XP-01A	Primary Tumor
c7e02b93-465f-47da-81d7-ec9a8cb1e52b	0dc4b134-4ef6-4f6b-b446-5f6eb36d0fc9_gdc_realn_rehead.bam	c2f501e9-2ff7-4efb-bb62-b739c3ea7cd0	678aa892-0631-47cc-b19e-cdcef42cecb3.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1LH	TCGA-E2-A1LH-11A	Solid Tissue Normal
ad060097-a74f-4acf-b7f1-d6b73694a9a6	c54b3eae-191a-4b64-8e15-f18468810148_gdc_realn_rehead.bam	66ea8155-2483-4dc9-b5ff-60587a7e9ed1	56f92378-3707-489e-b4bc-6f7485122484.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A0A2	TCGA-A8-A0A2-01A	Primary Tumor
169c390c-a211-4db0-a983-9bf5d6eee16e	8a567471-5a93-4987-987a-ccf7e5bf1d32_gdc_realn_rehead.bam	180a8b20-3536-4d57-a569-258604f01947	28b12d43-f858-458b-9305-6581a9498e59.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1LH	TCGA-E2-A1LH-01A	Primary Tumor
f0173e28-7fe4-411f-a187-57fd94a7935a	173418c6-31ef-4932-a321-90ebd4514b45_gdc_realn_rehead.bam	009a308f-6806-4131-aaf8-d018a424c882	f48956a3-c821-429f-b1ad-a27133d739bd.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A18Q	TCGA-BH-A18Q-01A	Primary Tumor
e1088eaa-74b1-421d-a729-f76d90b136c8	95d45d7f-e91c-4713-87c6-ab320cac49f9_gdc_realn_rehead.bam	ed6af9dc-c4a5-4542-b9b3-e46f156f885a	063a4886-ee4d-43a9-95c1-25a0c0b2d85d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A2-A0D3	TCGA-A2-A0D3-01A	Primary Tumor
cd7c236b-2491-4d51-bc54-299206247972	8054adfd-3d66-49c5-8a73-be46e21e3745_gdc_realn_rehead.bam	4d96ceed-1554-46d3-9d5b-98196558df73	e619e3c8-f6eb-4b0a-bf17-005ccbe269bb.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AN-A041	TCGA-AN-A041-01A	Primary Tumor
f91bb5f7-7158-497d-ba9d-3a8edb8aedfc	cfbd0dd0-bfaa-4920-8176-1cc83abbb78c_gdc_realn_rehead.bam	e3620053-b34c-49b4-b5b2-05bba4e7aee3	65c868ba-94ed-43f2-bfd1-814979ee9486.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AO-A0J5	TCGA-AO-A0J5-01A	Primary Tumor
03da1258-ea97-4bc0-b662-c89a8810b1ca	ed55df05-5bb7-48af-90c7-6d2a79dfa7eb_gdc_realn_rehead.bam	e2e0b9b4-f5e8-463a-8c84-a4ce50382d59	a37d7ef3-0840-4114-acec-ce9e29bb54e9.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AR-A0TT	TCGA-AR-A0TT-01A	Primary Tumor
76cfc793-daa2-4b19-9d93-5bededc960c7	f5099442-8742-4f51-b88b-52ac9253d4f8_gdc_realn_rehead.bam	220351bb-b83c-478e-a0d2-d09106f08e71	d5926b71-692e-4b6f-a7e1-8b5afdd745c6.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AC-A8OR	TCGA-AC-A8OR-01A	Primary Tumor
643071f7-8e09-4fc6-802d-ba8f48c42568	70e4fca5-7f26-442f-9c8a-3edb527d35a5_gdc_realn_rehead.bam	f51f9c9e-dad3-495b-b1b8-c9e9a185d358	2d4c2aed-34ae-4232-9b42-29b1a821f791.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-LL-A73Z	TCGA-LL-A73Z-01A	Primary Tumor
09c91c5f-c11c-45ce-aca8-b25833144446	62d6fac6-c8d4-4923-9bcd-b6ec8df14605_gdc_realn_rehead.bam	a52dc4a5-c37f-4c58-aac8-f95df7b361d4	3c9c665e-9327-45f0-b412-224e8948deb2.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-WT-AB44	TCGA-WT-AB44-01A	Primary Tumor
3fed86af-299b-40c9-9f23-e6d3b9c46a4f	2497029b-99ec-4309-b2fb-9722708ae83e_gdc_realn_rehead.bam	b331c94c-9001-4e7d-be4a-62af12fee3a9	e7c2b898-cd11-42a1-b309-b4de1ab01965.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AC-A4ZE	TCGA-AC-A4ZE-01A	Primary Tumor
1c46dae1-6cd7-452a-81c4-5c1ae6aa9148	c79fd4ee-51a2-4566-b6fd-7c883e5f09d6_gdc_realn_rehead.bam	cc0125a6-1b7e-4b57-98db-9aef113d9e84	8dc201bf-b152-458f-86ee-347744a1b9bd.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A5UP	TCGA-E9-A5UP-01A	Primary Tumor
8024ba20-31df-4795-af4d-79d62c547625	8c79a273-5fee-4e0a-aa2c-c6f83c9d9b73_gdc_realn_rehead.bam	56e4fc54-eef7-4c52-86c2-1c83394f9c8c	ab3b04d0-d1fb-48f4-aae2-9ef96c9f5fb2.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-D8-A27N	TCGA-D8-A27N-01A	Primary Tumor
96621784-c142-4720-bfa6-a25e54f21b98	142db089-8591-459d-817c-a60b8b60e381_gdc_realn_rehead.bam	ec29cd4e-9ed0-4e49-8d15-b41bbfb8168a	75668632-f0c7-495b-ba34-cd4b00aa9450.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A10E	TCGA-E2-A10E-01A	Primary Tumor
24c4e72e-7b5c-4845-acce-855e2d79663d	01b10b2c-282f-4fd0-9878-bd7ca3aa505c_gdc_realn_rehead.bam	3c7d1d16-a62a-4e40-9493-3f978037d400	bc4ac436-ed5f-4774-867d-a6bdd7e14486.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-C8-A3M7	TCGA-C8-A3M7-01A	Primary Tumor
3a67a483-ab1d-44ef-ae4e-b730b082e6ff	15450b4a-5796-46f9-9902-c501327ff06d_gdc_realn_rehead.bam	df6dd6f8-9df7-4a07-8841-ee5f18503a4c	d1d3d623-2de6-4d6f-b2a3-a50758f46b64.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AC-A2B8	TCGA-AC-A2B8-01A	Primary Tumor
323eb80d-71e2-4223-b471-a83ee42e6e08	cf27ed1a-557d-465b-b9a9-60a37ffcea9f_gdc_realn_rehead.bam	497ba1e1-62e9-4c86-af7c-ff37336ef404	484b85c7-1102-4d34-89b8-8ce458b55d2b.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A158	TCGA-E2-A158-11A	Solid Tissue Normal
39f03d46-bc7e-488f-8fc4-0a66e04e094c	001bc3be-be86-4261-9025-b3319bbbbd01_gdc_realn_rehead.bam	28c49eca-c700-4930-9892-3712a6486cca	0cf58c62-a75d-413b-8ce3-4d90f4688b04.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-D8-A1JB	TCGA-D8-A1JB-01A	Primary Tumor
9d31f395-85e7-4ad8-95a3-0cc796c4b81d	675ed3eb-812c-4aee-9539-a7e9904438ae_gdc_realn_rehead.bam	250b6929-d30a-443e-91a8-13412ec656ec	dd1d9d28-3929-4361-a6ff-0ac781fb0ac3.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A158	TCGA-E2-A158-01A	Primary Tumor
65a5e8be-2ba8-4b8c-a5ff-95502303f0fb	8451ad57-8d51-4152-a7ad-85112e8e3a2c_gdc_realn_rehead.bam	102310b3-c385-4c94-a72b-d5180b9985a0	c355cc80-6344-44b2-82e0-79d701fef03c.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0B2	TCGA-BH-A0B2-01A	Primary Tumor
f04b5be8-c1ca-4027-9047-3b8f27e90cae	5ff16f57-4275-4521-9d0c-52cac22de9f3_gdc_realn_rehead.bam	26431d05-f281-488e-a93f-74bcc3e7eb70	85237b9e-67a3-46a2-9c19-3818522994b2.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1RG	TCGA-E9-A1RG-01A	Primary Tumor
dd47ce41-d652-46c4-a84e-99da89b24844	5f6c9414-f7ba-402b-a4fd-daff29bd6f55_gdc_realn_rehead.bam	2d9f541d-14a4-4988-a53b-229d5b97ca14	9cb6482e-6f20-4aad-986c-7ccea66b7cc8.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AC-A2FE	TCGA-AC-A2FE-01A	Primary Tumor
e1829957-7cf0-45ae-a5e4-94ce687577b8	7a7ef54f-3ab3-49ce-a73a-4ffd2327ddff_gdc_realn_rehead.bam	41479cd6-00a0-4bdb-93e9-2ae61bfe5bc8	c7066edf-43fc-4bcf-bb63-ab75860d2410.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-S3-AA0Z	TCGA-S3-AA0Z-01A	Primary Tumor
77839a17-cf6c-4b9d-ae88-f977fa98413d	31a2ffd3-67d3-42d9-a7d8-1494d43c88b2_gdc_realn_rehead.bam	d0ece75b-e035-48d5-9eeb-989b501e636d	3f91fef1-b62c-4884-a882-c99bb6ca9613.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A06Y	TCGA-A8-A06Y-01A	Primary Tumor
ec96758a-7a22-4525-ac20-9002bd4e1353	aa9b3c9e-f61c-453f-8ab7-86cd2ee49687_gdc_realn_rehead.bam	53977cb5-42de-491e-82a9-f45f1a547f3f	4665ff5e-adb6-4b88-8a42-cb25c4fda0a0.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-B6-A0WX	TCGA-B6-A0WX-01A	Primary Tumor
41f1f5ee-d806-4b5d-973e-ef097a601d0e	a280f677-622c-41da-9685-9d39349587e1_gdc_realn_rehead.bam	b90196af-faf6-4754-8659-e3a11dea5c56	8a7a2dda-c92e-425c-9c18-5f50aaeba203.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-AR-A5QQ	TCGA-AR-A5QQ-01A	Primary Tumor
7e239121-ddd5-4aed-8eb7-ec014a5ccd06	c8a5b2cc-8a10-4bce-9c51-e7aecaace910_gdc_realn_rehead.bam	a9d2a725-e0d8-4a2d-ae04-cc1671a76262	039eaafb-c311-45ff-9df7-30c1b0bab00a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0EI	TCGA-BH-A0EI-01A	Primary Tumor
8357623d-81da-47d5-b87a-5f895aff4b23	70a4a4ab-400a-4f14-ad55-0fd1d01b6bc1_gdc_realn_rehead.bam	894fff39-4db2-4f16-9c54-4c1422c2caad	f18a5a92-2b2e-4834-8610-df98760db5aa.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-EW-A3E8	TCGA-EW-A3E8-01B	Primary Tumor
b10d4a94-b0f6-4cea-856d-94b2d03c1f0a	139a0439-18b2-4c77-b281-0f1d5d332e6e_gdc_realn_rehead.bam	00e322fc-7d20-4f60-894f-b646b6b793a7	23dace7d-4200-46ee-8501-96c4b5084851.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A8-A0A4	TCGA-A8-A0A4-01A	Primary Tumor
36aeca2d-da98-4ba7-b0d4-21b2eaa2e5e0	a18602e7-e94f-4be2-83f1-06227379324c_gdc_realn_rehead.bam	21def9f7-5cf6-4405-a508-6913e1aa7654	61348250-68d8-4cef-b6f9-68a68d35508f.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-B6-A0RG	TCGA-B6-A0RG-01A	Primary Tumor
6e2bc315-9c2d-42b0-83d7-f6911eecfe88	0ea6011b-d886-4890-ba82-e73b21b05380_gdc_realn_rehead.bam	15c56bef-fb25-4fce-af45-5cbde516139b	f77281dc-f8c5-4da7-b151-873b03e986ad.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-B6-A0RV	TCGA-B6-A0RV-01A	Primary Tumor
